source,target
145001188,222217025
145001188,222877510
145001188,231102998
145001188,231410747
145001188,231449028
145001188,233331414
145001188,237922408
145001188,241359181
145001188,243051524
145001188,246675609
145001188,249354327
145001188,250977326
145001188,255374810
145001188,257418580
145001188,258973278
145001188,276122850
145001188,287207693
145001188,287560862
145001188,290847989
145001188,292894891
145001188,296497266
145001188,297459765
145001188,305615630
145001188,309195769
145001188,311773935
145001188,313503971
145001188,330067317
145001188,374046952
145001188,410181891
145001188,417605625
145001188,421620320
145001188,423765456
145001188,434387743
145001188,446879194
145001188,452174900
145001188,458093826
145001188,458739840
145001188,464447286
145001188,466451871
145001188,475135020
145001188,476019029
145001188,503569553
145001188,510868879
145001188,525702221
145001188,588502430
145001188,712742397
145001188,746932685
145001188,784426264
150669777,357003871
150910318,2558860
150910318,3739747
150910318,39538382
150910318,56070483
150910318,89905074
150910318,95771795
150910318,96385582
150910318,111486702
150910318,121441767
150910318,133566492
150910318,138921598
150910318,139730377
150910318,140971295
150910318,142415441
150910318,147118677
150910318,150596979
150910318,152061057
150910318,152354739
150910318,153247538
150910318,154625739
150910318,158590616
150910318,163909254
150910318,164465525
150910318,167825872
150910318,168495722
150910318,170304007
150910318,172162889
150910318,172829982
150910318,177931490
150910318,178785130
150910318,178990482
150910318,180904748
150910318,181762875
150910318,181849453
150910318,182073930
150910318,185011151
150910318,189590645
150910318,191566176
150910318,197692895
150910318,199030825
150910318,201157735
150910318,207295707
150910318,212482629
150910318,214187371
150910318,217122057
150910318,220595622
150910318,220639612
150910318,229468144
150910318,231102998
150910318,235179028
150910318,237005716
150910318,238511650
150910318,239727173
150910318,243051524
150910318,250028050
150910318,257743961
150910318,258973278
150910318,271644331
150910318,272380036
150910318,290847989
150910318,297459765
150910318,298766540
150910318,321478034
150910318,336101472
150910318,344227621
150910318,389859350
150910318,389887108
150910318,423578527
150910318,426900094
150910318,464831026
150910318,472676175
150910318,476404080
150910318,488105888
150910318,507029695
150910318,522171515
150910318,524147867
150910318,526497449
150910318,527371259
150910318,555808134
150910318,559226267
150910318,565977410
150910318,577027216
150910318,611868645
150910318,612425612
150910318,642498579
150910318,651911574
150910318,660574581
150910318,673561168
150910318,712742397
150910318,743195341
150910318,751832962
155849774,944887
155849774,2587035
155849774,11339225
155849774,12880279
155849774,13970082
155849774,15399269
155849774,20663529
155849774,20832739
155849774,26686057
155849774,28393197
155849774,30090181
155849774,34053649
155849774,37747142
155849774,39731657
155849774,44873705
155849774,45414421
155849774,46759689
155849774,51036291
155849774,64815880
155849774,66356307
155849774,74296351
155849774,76847400
155849774,91482853
155849774,101276880
155849774,101418392
155849774,107447951
155849774,108907950
155849774,114226316
155849774,115027363
155849774,116012044
155849774,120909752
155849774,123061299
155849774,123107457
155849774,124282533
155849774,124624525
155849774,131461241
155849774,133149138
155849774,136442881
155849774,136955982
155849774,137368231
155849774,137554241
155849774,138730790
155849774,139455102
155849774,139673473
155849774,140143007
155849774,140869124
155849774,142974551
155849774,147387753
155849774,147589307
155849774,148045193
155849774,149428758
155849774,151387127
155849774,151562643
155849774,152262411
155849774,152606544
155849774,152789582
155849774,152840223
155849774,152971451
155849774,153154486
155849774,153212654
155849774,153380907
155849774,153404193
155849774,153556758
155849774,153781842
155849774,154874484
155849774,154878532
155849774,155686107
155849774,156471087
155849774,156787643
155849774,156975083
155849774,159375516
155849774,160075419
155849774,164140038
155849774,167448717
155849774,167476706
155849774,168288192
155849774,168383023
155849774,169111333
155849774,170378759
155849774,173417766
155849774,185568338
155849774,190186088
155849774,190681164
155849774,190713120
155849774,195939696
155849774,200996086
155849774,206639059
155849774,207820269
155849774,217858847
155849774,221978544
155849774,223938868
155849774,224047640
155849774,227494199
155849774,230425897
155849774,232686426
155849774,234403996
155849774,236567489
155849774,236572711
155849774,237109214
155849774,237489203
155849774,243051524
155849774,243971104
155849774,246030035
155849774,250654517
155849774,255259100
155849774,261644798
155849774,266221020
155849774,266644643
155849774,266684482
155849774,267373787
155849774,267976526
155849774,268390854
155849774,270536842
155849774,274190498
155849774,276396692
155849774,276508308
155849774,277707658
155849774,278143645
155849774,280396322
155849774,280687748
155849774,286408098
155849774,286707555
155849774,287212583
155849774,287788388
155849774,288519014
155849774,290157796
155849774,290937466
155849774,293479413
155849774,294127165
155849774,294773562
155849774,305322835
155849774,306902969
164829393,885095
164829393,1170226
164829393,2357809
164829393,3024488
164829393,4654976
164829393,4659511
164829393,4692224
164829393,5089075
164829393,5090693
164829393,5454828
164829393,5675432
164829393,5899794
164829393,5912524
164829393,7018946
164829393,7232864
164829393,7972352
164829393,8469125
164829393,8984813
164829393,9444588
164829393,9452033
164829393,9830755
164829393,10743008
164829393,11095810
164829393,11491284
164829393,11520590
164829393,11686916
164829393,12535832
164829393,13009841
164829393,13916798
164829393,14318058
164829393,14348077
164829393,14671815
164829393,15679564
164829393,16231224
164829393,16424950
164829393,16577990
164829393,17557629
164829393,18194357
164829393,18817018
164829393,19179053
164829393,19618409
164829393,19724050
164829393,19786395
164829393,19820530
164829393,20166149
164829393,20339121
164829393,20615147
164829393,20682938
164829393,21282641
164829393,23707246
164829393,23714552
164829393,24072179
164829393,24617036
164829393,25378093
164829393,25552997
164829393,26421997
164829393,27396150
164829393,27644589
164829393,27837386
164829393,28054687
164829393,28334284
164829393,28343695
164829393,28466960
164829393,28752278
164829393,30095269
164829393,30723088
164829393,32370060
164829393,33381795
164829393,34398439
164829393,34409583
164829393,34444681
164829393,36520930
164829393,37866555
164829393,40283803
164829393,41408060
164829393,41817604
164829393,43473685
164829393,43876362
164829393,44052070
164829393,44489162
164829393,45640815
164829393,47174721
164829393,49647434
164829393,49751544
164829393,50011702
164829393,50195254
164829393,50212873
164829393,50280848
164829393,52517813
164829393,52712135
164829393,53242305
164829393,55503274
164829393,58026167
164829393,58539332
164829393,58601585
164829393,59627728
164829393,60448353
164829393,61112127
164829393,61169175
164829393,61564451
164829393,61798709
164829393,62504733
164829393,63966006
164829393,64214863
164829393,64541630
164829393,66338017
164829393,66422376
164829393,67781741
164829393,68012770
164829393,69075353
164829393,69099293
164829393,70588316
164829393,71289939
164829393,72135949
164829393,73889588
164829393,77602613
164829393,77690691
164829393,78279454
164829393,78643397
164829393,80881240
164829393,82801986
164829393,84316405
164829393,87611597
164829393,88186001
164829393,88374059
164829393,88742946
164829393,89296099
164829393,91138672
164829393,91326287
164829393,92313454
164829393,92325657
164829393,92764729
164829393,93556452
164829393,93805328
164829393,95805079
164829393,96600917
164829393,96872687
164829393,96958971
164829393,97876975
164829393,99201828
164829393,100066443
164829393,101667594
164829393,102335538
164829393,102356079
164829393,103335172
164829393,103370647
164829393,103668187
164829393,104197609
164829393,105062048
164829393,107337031
164829393,107678340
164829393,110389672
164829393,110390643
164829393,112652004
164829393,113148163
164829393,114157134
164829393,114960094
164829393,116031277
164829393,116408311
164829393,119470055
164829393,119558923
164829393,120821389
164829393,121892209
164829393,122571879
164829393,123002684
164829393,123100485
164829393,126370879
164829393,131660020
164829393,133340144
164829393,134514719
164829393,134950591
164829393,135265362
164829393,135396117
164829393,135482854
164829393,135525041
164829393,136362406
164829393,136873446
164829393,137736077
164829393,137930257
164829393,138410377
164829393,138553991
164829393,138717222
164829393,138870208
164829393,139171556
164829393,139742762
164829393,139801976
164829393,140143127
164829393,140281123
164829393,140514527
164829393,141477865
164829393,143227654
164829393,143344384
164829393,143473678
164829393,143731311
164829393,144094867
164829393,144113174
164829393,145496339
164829393,145753574
164829393,146841563
164829393,146849971
164829393,147537746
164829393,148179434
164829393,149561890
164829393,150827594
164829393,154697531
164829393,155258564
164829393,155696038
164829393,157121157
164829393,157808757
164829393,158379677
164829393,158814131
164829393,159034250
164829393,159355190
164829393,159636509
164829393,159810823
164829393,160104468
164829393,161193847
164829393,161398689
164829393,161664728
164829393,162302589
164829393,162670585
164829393,163019215
164829393,164026632
164829393,164593813
164829393,166484435
164829393,166631130
164829393,168535900
164829393,168854388
164829393,169111333
164829393,169203144
164829393,172785212
164829393,174381515
164829393,174664610
164829393,175470143
164829393,176310486
164829393,177274395
164829393,177350195
164829393,177606533
164829393,177973939
164829393,179080041
164829393,179666472
164829393,182376074
164829393,182936503
164829393,183855385
164829393,184082267
164829393,184094924
164829393,184106938
164829393,184147812
164829393,184833603
164829393,185118181
164829393,187389858
164829393,188752915
164829393,189419081
164829393,190607175
164829393,192268721
164829393,192522655
164829393,192812930
164829393,192849985
164829393,193691858
164829393,193721210
164829393,194884765
164829393,194961204
164829393,195377543
164829393,195632079
164829393,195662365
164829393,195682667
164829393,196132427
164829393,198867249
164829393,200156080
164829393,200163656
164829393,200742608
164829393,202161971
164829393,202599366
164829393,203446238
164829393,203678117
164829393,204954760
164829393,206190195
164829393,207468162
164829393,207764480
164829393,208684613
164829393,209142522
164829393,209605397
164829393,212431353
164829393,212455394
164829393,212725148
164829393,212912743
164829393,213425622
164829393,216352690
164829393,216751069
164829393,217931132
164829393,218162612
164829393,218331463
164829393,218837325
164829393,218987688
164829393,219227762
164829393,220396702
164829393,221177869
164829393,222217025
164829393,225636127
164829393,227185887
164829393,228675049
164829393,229704706
164829393,230371803
164829393,230831182
164829393,232753210
164829393,233817142
164829393,234206841
164829393,234464003
164829393,234664418
164829393,235411206
164829393,235657934
164829393,235826994
164829393,236213373
164829393,236669856
164829393,238485385
164829393,238714975
164829393,239111120
164829393,239369581
164829393,242944379
164829393,243022500
164829393,246155437
164829393,246366510
